Date,Time of day start,Site,Exposure,Camera,Mean flow,FOV,Segment,Video number,Time of video analyzed,Observer,Date Processed,Species,Length,Bites,Notes
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,3,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,13,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,3,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,26,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,2,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,7,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,5,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,OPST,20,13,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,3,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,5,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,PRLA,25,8,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,2,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,THLU,5,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,OPST,20,9,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,THLU,5,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,THLU,5,2,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,4,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,OPST,25,6,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,2,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,HADI,5,1,
6/26/15,5:26,camano_exposed,Exposed,2,,1,1,GOPRO5096,2:00-12:00,EG,10/26/15,THLU,5,1,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,3,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,8,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,11,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,10,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,10,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,48,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,3,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,64,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,16,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,5,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,8,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,51,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,9,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,2,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,12,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,9,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,10,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,43,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,49,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,41,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,42,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,30,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,53,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,49,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,44,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,46,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,14,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,11,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,10,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,14,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,13,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,5,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,6,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,6,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,7,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,6,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,13,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,2,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,2,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,55,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,5,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,35,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,29,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,14,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,31,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,40,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,21,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,HADI,5,1,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,12,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,24,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,15,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,27,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,23,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,10,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,17,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,4,
6/26/15,6:12,camano_exposed,Exposed,2,,1,2,GOPR5097,7:00-17:00,EG,10/26/15,PRLA,25,3,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,25,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,10,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,6,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,15,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,THLU,5,2,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,HADI,5,1,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,46,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,36,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,3,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,HADI,5,1,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,2,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,1,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,3,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,OPST,20,10,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,1,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,26,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,41,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,19,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,6,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,HADI,5,1,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,17,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,10,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,3,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,3,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,4,
6/26/15,6:12:00,camano_exposed,Exposed,2,,2,3,GOPR5097,20:00-30:00,EG,10/29/15,PRLA,25,1,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,OPST,20,4,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,OPST,20,5,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,4,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,4,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,3,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,THLU,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,6,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,5,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,5,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,STBE,5,1,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,6,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,8,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,10,5,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,5,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,1,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,HADI,5,2,
6/26/15,8:11:00,camano_protected,Protected,2,,1,1,GOPR5099,4:00-14:00,EG,10/29/15,OPST,20,7,
